url;img;position;track;artists;streams
https://open.spotify.com/track/03LfOYi0icz4souspZVVhq;https://i.scdn.co/image/ab67616d0000485180a1f4b7c3d950a7c99661d9;128;Nicky Jam: Bzrp Music Sessions, Vol. 41;['Bizarrap', 'Nicky Jam'];864588
https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc;https://i.scdn.co/image/ab67616d000048510ae4f4d42e4a09f3a29f64ad;129;The Nights;['Avicii'];860186
https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5;https://i.scdn.co/image/ab67616d000048513066581d697fbdee4303d685;130;Daddy Issues;['The Neighbourhood'];857457
https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm;https://i.scdn.co/image/ab67616d00004851d3ce97395ff522b0d70c1094;131;Riptide;['Vance Joy'];854508
https://open.spotify.com/track/5jzEwSyyymBlf1fa1o39T2;https://i.scdn.co/image/ab67616d00004851dcec31b44548687b2a81d0c2;132;512;['Mora', 'Jhay Cortez'];853275
https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke;https://i.scdn.co/image/ab67616d00004851f1f60e56b09b42878e9983d8;133;Auf & Ab;['Montez'];851040
https://open.spotify.com/track/0Kdj7nwaYQmvhxnqZaIQuW;https://i.scdn.co/image/ab67616d000048512853b5ea06ddc676b337c389;134;Bezos I;['Bo Burnham'];848990
https://open.spotify.com/track/6wbDn8NI3ygkOeDJiS0ASi;https://i.scdn.co/image/ab67616d000048510f499b495ee8063384ca6947;135;Bilmem Mi?;['Sefo'];848520
https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI;https://i.scdn.co/image/ab67616d0000485186a8ab515de4b7aef28cd631;136;Memories;['Maroon 5'];847667
https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2;https://i.scdn.co/image/ab67616d00004851f54b99bf27cda88f4a7403ce;137;goosebumps;['Travis Scott'];843859
https://open.spotify.com/track/7COGuXyTr12KvdaYXMqheC;https://i.scdn.co/image/ab67616d0000485184470c928279fc49c01337c2;138;No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK];['BANDIDO'];836962
https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck;https://i.scdn.co/image/ab67616d00004851005ee342f4eef2cc6e8436ab;139;LA NOCHE DE ANOCHE;['Bad Bunny', 'ROSALÍA'];833364
https://open.spotify.com/track/5ajjAnNRh8bxFvaVHzpPjh;https://i.scdn.co/image/ab67616d00004851fe32f37b07c7894097aafd52;140;Reckless;['Madison Beer'];829220
https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4;https://i.scdn.co/image/ab67616d0000485120e08c8cc23f404d723b5647;141;ROCKSTAR (feat. Roddy Ricch);['DaBaby'];825474
https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B;https://i.scdn.co/image/ab67616d00004851e2d156fdc691f57900134342;142;Shallow;['Lady Gaga', 'Bradley Cooper'];825190
